6.0799,13.9276
13.9276,18.7594
18.7594,22.9917
27.9395,34.5702
37.9685,45.4841
45.4841,50.0158
50.7989,54.4138
54.4138,58.1951
58.1951,61.7447
62.4284,67.8268
68.3097,74.6079
79.6227,85.1036
85.1036,88.5027
88.5027,96.0165
98.4985,102.1802
104.129,107.8443
107.8443,111.1763
112.1594,117.4741
120.9387,127.6367
127.6367,134.8673
134.8673,136.5837
136.5837,140.9655
140.9655,143.6644
143.6644,148.4196
