1.7827,3.3988
3.8819,5.4976
5.8976,7.4137
7.5304,9.2131
12.728,14.7438
14.7438,16.3601
16.3601,18.6428
23.5746,24.8575
24.8575,28.0899
28.0899,30.0554
32.6378,34.3876
34.8715,36.471
42.1357,43.8517
44.3514,45.9513
47.5671,49.4169
49.4169,51.6828
57.5803,59.6132
59.6132,62.0459
62.0459,65.0286
67.7268,71.9755
71.9755,74.7753
77.373,80.7887
82.8717,85.9213
86.3877,87.8539
92.1357,95.1513
97.2676,100.6994
104.7982,107.414
107.414,109.1969
113.4116,115.3777
115.7949,117.6614
121.5261,126.5916
