1.8165,3.4997
3.4997,9.4142
9.4142,12.8791
12.8791,14.3452
14.5626,17.9783
18.1117,23.5772
23.6275,27.6925
34.1901,38.105
38.105,44.2526
44.2526,47.8182
47.8182,51.4503
51.6003,55.3991
55.3991,58.5146
58.5146,63.4297
71.6433,76.4749
76.4749,83.7872
83.7872,89.2016
89.2016,91.8513
92.1016,96.9168
96.9168,100.3823
105.214,107.5802
107.5802,109.9627
109.9627,115.4441
115.4441,121.0089
121.0089,126.4733
