14.4413,18.8595
18.8595,22.6243
23.5074,29.3892
46.2786,51.5537
53.4597,57.4583
57.4583,61.7901
61.7901,65.1389
66.1187,71.2534
71.4833,75.1857
75.1857,82.017
83.766,87.4647
88.2375,94.0853
94.0853,98.8541
98.8541,104.4856
104.4856,107.1846
107.1846,112.3659
117.8867,127.184
127.184,132.1155
133.7548,139.7528
140.3228,143.7385
145.2448,149.56
152.8751,155.5573
