9.0959,14.3274
14.3274,19.4928
19.4928,23.7747
23.7747,27.0578
27.0578,32.6895
32.6895,38.1875
46.1175,52.5654
53.3822,60.4624
60.4624,64.144
64.144,68.1925
68.1925,70.7914
70.7914,74.2239
74.2239,79.1726
85.4697,88.6186
88.6186,94.0499
94.7831,97.7494
97.7494,101.4805
101.4805,105.9461
106.5295,112.378
120.2917,124.6399
124.6399,129.2375
129.2375,132.5696
132.5696,135.2521
135.2521,141.5164
141.5164,145.6313
145.6313,153.003
