3.467,7.9158
11.0652,13.6822
13.6822,18.1313
18.1313,25.4296
31.8774,34.2941
43.5239,46.4228
47.1717,51.2889
53.2729,58.3716
65.4536,68.253
72.9351,76.6837
77.8166,83.7311
87.5126,90.3618
90.3618,95.5096
95.9261,100.4742
106.5554,111.8527
114.2845,117.5503
120.1822,123.6973
123.9305,128.0785
128.1117,130.1447
